stkcd,shortname,aisoftinvest,aihardinvest,aiinvesttotal,aiinvestlevel,year
601231,环旭电子,112458288.0,227102900.7,339561188.7,0.0086,2023
601236,红塔证券,79043384.16,47367622.82,126411007.0,0.0028,2019
601236,红塔证券,92367963.69,49693349.44,142061313.1,0.0037,2020
601236,红塔证券,101281570.6,42647200.39,143928771.0,0.0033,2021
601236,红塔证券,99801797.36,37025110.21,136826907.6,0.003,2022
601236,红塔证券,113216864.5,31261472.14,144478336.7,0.0031,2023
601279,英利汽车,39849304.0,14620348.0,54469652.0,0.0076,2021
601279,英利汽车,46872587.0,12232889.0,59105476.0,0.0075,2022
601279,英利汽车,43248588.09,9559039.94,52807628.03,0.0063,2023
601288,农业银行,563800910.9,1628583297.0,20842000000.0,0.002,2010
601288,农业银行,563800910.9,1628583297.0,24333000000.0,0.0021,2011
601288,农业银行,563800910.9,1628583297.0,28192000000.0,0.0021,2012
601288,农业银行,563800910.9,1628583297.0,30316000000.0,0.0021,2013
601288,农业银行,563800910.9,1628583297.0,27656000000.0,0.0017,2014
601288,农业银行,563800910.9,1628583297.0,27858000000.0,0.0016,2015
601288,农业银行,563800910.9,1628583297.0,25642000000.0,0.0013,2016
601288,农业银行,563800910.9,1628583297.0,22512000000.0,0.0011,2017
601288,农业银行,563800910.9,1628583297.0,20636000000.0,0.0009,2018
601288,农业银行,563800910.9,1628583297.0,21633000000.0,0.0009,2019
601288,农业银行,563800910.9,1628583297.0,23354000000.0,0.0009,2020
601288,农业银行,563800910.9,1628583297.0,25715000000.0,0.0009,2021
601311,骆驼股份,712087.56,62348720.56,63060808.12,0.0161,2011
601311,骆驼股份,3541402.7,72441864.71,75983267.41,0.016,2012
601311,骆驼股份,3768046.08,75327544.72,79095590.8,0.015,2013
601311,骆驼股份,2425710.75,88148914.6,90574625.35,0.0153,2014
601311,骆驼股份,1668611.67,126048634.5,127717246.1,0.0195,2015
601311,骆驼股份,4123836.34,144453752.4,148577588.7,0.0214,2016
601311,骆驼股份,4094809.59,139688570.0,143783379.6,0.0152,2017
601311,骆驼股份,5837536.8,111828641.9,117666178.7,0.011,2018
601311,骆驼股份,10621328.28,107388455.0,118009783.3,0.0103,2019
601311,骆驼股份,11780597.94,91634794.68,103415392.6,0.0084,2020
601311,骆驼股份,20922104.11,130401102.3,151323206.4,0.0117,2021
601311,骆驼股份,30732024.58,121740783.0,152472807.6,0.0113,2022
601311,骆驼股份,20741444.89,113554660.2,134296105.1,0.0096,2023
601328,交通银行,528000000.0,1628583297.0,3655000000.0,0.0009,2010
601328,交通银行,563800910.9,1628583297.0,3783000000.0,0.0008,2011
601328,交通银行,563800910.9,1628583297.0,4436000000.0,0.0008,2012
601328,交通银行,563800910.9,1628583297.0,4900000000.0,0.0008,2013
601328,交通银行,563800910.9,1628583297.0,5720000000.0,0.0009,2014
601328,交通银行,563800910.9,1628583297.0,5749000000.0,0.0008,2015
601328,交通银行,563800910.9,1628583297.0,5120000000.0,0.0006,2016
601328,交通银行,563800910.9,1628583297.0,4925000000.0,0.0005,2017
601328,交通银行,563800910.9,1628583297.0,4590000000.0,0.0005,2018
601328,交通银行,563800910.9,1628583297.0,4517000000.0,0.0005,2019
601336,新华保险,65000000.0,330000000.0,395000000.0,0.001,2011
601336,新华保险,102000000.0,343000000.0,445000000.0,0.0009,2012
601336,新华保险,171000000.0,402000000.0,573000000.0,0.001,2013
601336,新华保险,182000000.0,466000000.0,648000000.0,0.001,2014
601336,新华保险,351000000.0,502000000.0,853000000.0,0.0013,2015
601336,新华保险,330000000.0,467000000.0,797000000.0,0.0011,2016
601336,新华保险,409000000.0,35700000.0,444700000.0,0.0006,2017
601336,新华保险,536000000.0,367000000.0,903000000.0,0.0012,2018
601336,新华保险,563800910.9,418000000.0,1047000000.0,0.0012,2019
601336,新华保险,563800910.9,480000000.0,1221000000.0,0.0012,2020
601336,新华保险,563800910.9,549000000.0,1414000000.0,0.0013,2021
601336,新华保险,563800910.9,515000000.0,1676000000.0,0.0013,2022
601336,新华保险,563800910.9,873000000.0,2181000000.0,0.0016,2023
601360,三六零,1315000.0,322896000.0,324211000.0,0.0154,2017
601360,三六零,2452000.0,448324000.0,450776000.0,0.0154,2018
601360,三六零,1848000.0,442844000.0,444692000.0,0.0132,2019
601360,三六零,13109000.0,389400000.0,402509000.0,0.0091,2020
601360,三六零,30085000.0,398564000.0,428649000.0,0.0102,2021
601360,三六零,48367000.0,449588000.0,497955000.0,0.0129,2022
601360,三六零,59134000.0,607511000.0,666645000.0,0.0166,2023
601366,利群股份,6292138.86,24677438.06,30969576.92,0.004,2017
601366,利群股份,7325524.9,32257834.62,39583359.52,0.0031,2018
601366,利群股份,5969018.92,47533016.38,53502035.3,0.0044,2019
601366,利群股份,2460555.6,41871608.42,44332164.02,0.0034,2020
601366,利群股份,29864108.31,39208632.57,69072740.88,0.0041,2021
601366,利群股份,33667208.26,32835409.61,66502617.87,0.0038,2022
601366,利群股份,29870882.33,40339714.03,70210596.36,0.0042,2023
601369,陕鼓动力,8101219.53,1423263.18,9524482.71,0.0007,2015
601369,陕鼓动力,11718399.88,997736.57,12716136.45,0.0009,2016
601369,陕鼓动力,15879465.09,1151698.27,17031163.36,0.0011,2017
601369,陕鼓动力,11697568.51,2415706.86,14113275.37,0.0008,2018
601369,陕鼓动力,9785303.22,3309663.91,13094967.13,0.0006,2019
601369,陕鼓动力,20691554.98,3187736.76,23879291.74,0.001,2020
601369,陕鼓动力,16075161.78,4244808.29,20319970.07,0.0007,2021
601369,陕鼓动力,16581494.48,9412265.48,25993759.96,0.0009,2022
601369,陕鼓动力,18883949.13,11621803.89,30505753.02,0.0012,2023
601388,怡球资源,21344246.45,29879929.33,51224175.78,0.0103,2017
601388,怡球资源,18879623.72,30610257.63,49489881.35,0.0099,2018
601388,怡球资源,16239323.89,28810501.92,45049825.81,0.0091,2019
601388,怡球资源,13045385.29,24664581.72,37709967.01,0.0073,2020
601388,怡球资源,10522810.83,48425363.6,58948174.43,0.0103,2021
601388,怡球资源,7906449.25,43693009.78,51599459.03,0.0092,2022
601388,怡球资源,6191408.28,41177042.29,47368450.57,0.0083,2023
601398,工商银行,563800910.9,1628583297.0,16243000000.0,0.0012,2010
601500,通用股份,342323.97,3298370.59,3640694.56,0.001,2016
601500,通用股份,561612.92,3026768.53,3588381.45,0.0009,2017
601500,通用股份,418160.08,3154237.07,3572397.15,0.0008,2018
601500,通用股份,7769977.07,3739813.98,11509791.05,0.0017,2019
601500,通用股份,6096900.2,3516553.74,9613453.94,0.0013,2020
601500,通用股份,6771675.58,5526317.52,12297993.1,0.0014,2021
601500,通用股份,4713598.44,7322035.03,12035633.47,0.0013,2022
601500,通用股份,4986167.83,9128032.82,14114200.65,0.0013,2023
601515,东风股份,1153501.15,5459778.17,6613279.32,0.001,2020
601515,东风股份,1884094.05,5635195.66,7519289.71,0.0009,2021
601515,东风股份,1548495.71,6995118.59,8543614.3,0.001,2022
601515,东峰集团,529217.23,4182742.58,4711959.81,0.0006,2023
601519,大智慧,1294167.4,39031225.05,40325392.45,0.0403,2010
601519,大智慧,1341686.57,62556878.82,63898565.39,0.0188,2011
601519,大智慧,29516022.43,129357752.7,158873775.1,0.0515,2012
601519,大智慧,152867841.6,155374325.5,308242167.1,0.0898,2013
601519,大智慧,197093211.9,104214645.3,301307857.3,0.0925,2014
601519,大智慧,79068017.24,58291806.68,137359823.9,0.0474,2015
601519,大智慧,50983220.64,43202038.53,94185259.17,0.0571,2016
601519,大智慧,15621501.84,21947171.05,37568672.89,0.0185,2018
601519,大智慧,11510487.32,19529036.49,31039523.81,0.0151,2019
601519,大智慧,10288525.54,20852267.88,31140793.42,0.0158,2020
601519,大智慧,10537787.62,27690734.47,38228522.09,0.0164,2021
601519,大智慧,57514340.55,30709946.84,88224287.39,0.0378,2022
601519,大智慧,17502309.11,36691104.54,54193413.65,0.0236,2023
601555,东吴证券,20872732.71,82081643.06,102954375.8,0.0065,2011
601555,东吴证券,23447327.94,79041182.18,102488510.1,0.0065,2012
601568,北元集团,12630340.62,59879024.86,72509365.48,0.0047,2020
601568,北元集团,10609621.76,53315342.09,63924963.85,0.0038,2021
601568,北元集团,2654574.4,56083621.17,58738195.57,0.0035,2022
601568,北元集团,15075169.55,69786480.76,84861650.31,0.0057,2023
601577,长沙银行,280106000.0,169607000.0,449713000.0,0.0009,2018
601577,长沙银行,463784000.0,122781000.0,586565000.0,0.001,2019
601577,长沙银行,480081000.0,346214000.0,826295000.0,0.0012,2020
601577,长沙银行,563800910.9,423979000.0,1261705000.0,0.0016,2021
601577,长沙银行,563800910.9,377790000.0,1502742000.0,0.0017,2022
601577,长沙银行,563800910.9,373744000.0,1620281000.0,0.0016,2023
601595,上海电影,3461411.3,6358807.75,9820219.05,0.0036,2016
601595,上海电影,3087390.46,6437018.08,9524408.54,0.0032,2017
601595,上海电影,3101541.66,3143290.11,6244831.77,0.002,2018
601595,上海电影,2900619.45,1765448.47,4666067.92,0.0013,2019
